,stemMin,stemMax,numberOfStemPeers,stemReductionMin,stemReductionMax,hops_mean,hops_median,hops_stdd,hops_min,hops_max,starting_stem_mean,starting_stem_median,starting_stem_stdd,starting_stem_min,starting_stem_max
3399,3,3,2,1.3,2.0,2.0295,2.0,0.16920328011004984,2,3,3.0,3.0,0.0,3,3
3400,3,3,2,1.3,2.1,1.9177,2.0,0.3517480774645399,1,3,3.0,3.0,0.0,3,3
3401,3,3,2,1.3,2.2,1.8149,2.0,0.4308572733516286,1,3,3.0,3.0,0.0,3,3
3402,3,3,2,1.3,2.3,1.7323,2.0,0.47290243179751146,1,3,3.0,3.0,0.0,3,3
3403,3,3,2,1.3,2.4000000000000004,1.6603,2.0,0.499903900764937,1,3,3.0,3.0,0.0,3,3
3404,3,3,2,1.3,2.5,1.6067,2.0,0.5085421418132424,1,3,3.0,3.0,0.0,3,3
3405,3,3,2,1.3,2.6,1.5581,2.0,0.5138330370850049,1,3,3.0,3.0,0.0,3,3
3406,3,3,2,1.3,2.7,1.5021,1.0,0.5126359234388476,1,3,3.0,3.0,0.0,3,3
3407,3,3,2,1.3,2.8,1.4663,1.0,0.5109445273217045,1,3,3.0,3.0,0.0,3,3
3408,3,3,2,1.4,1.4,2.1283,2.0,0.33442354881198183,2,3,3.0,3.0,0.0,3,3
3409,3,3,2,1.4,1.5,2.0907,2.0,0.2871820154536143,2,3,3.0,3.0,0.0,3,3
3410,3,3,2,1.4,1.5999999999999999,2.0618,2.0,0.24079194338681684,2,3,3.0,3.0,0.0,3,3
3411,3,3,2,1.4,1.7,2.0424,2.0,0.2014999751861027,2,3,3.0,3.0,0.0,3,3
3412,3,3,2,1.4,1.7999999999999998,2.0329,2.0,0.17837485809384682,2,3,3.0,3.0,0.0,3,3
3413,3,3,2,1.4,1.9,2.0276,2.0,0.16382380779361713,2,3,3.0,3.0,0.0,3,3
3414,3,3,2,1.4,2.0,2.0197,2.0,0.13896729831150922,2,3,3.0,3.0,0.0,3,3
3415,3,3,2,1.4,2.1,1.9057,2.0,0.34468465298008266,1,3,3.0,3.0,0.0,3,3
3416,3,3,2,1.4,2.2,1.8029,2.0,0.42432486375417594,1,3,3.0,3.0,0.0,3,3
3417,3,3,2,1.4,2.3,1.7089,2.0,0.47345621761679296,1,3,3.0,3.0,0.0,3,3
3418,3,3,2,1.4,2.4,1.6481,2.0,0.4926118045682625,1,3,3.0,3.0,0.0,3,3
3419,3,3,2,1.4,2.5,1.5863,2.0,0.5074961182117553,1,3,3.0,3.0,0.0,3,3
3420,3,3,2,1.4,2.6,1.5359,2.0,0.5102070070079399,1,3,3.0,3.0,0.0,3,3
3421,3,3,2,1.4,2.7,1.4848,1.0,0.5081032965844643,1,3,3.0,3.0,0.0,3,3
3422,3,3,2,1.4,2.8,1.451,1.0,0.5049742567695901,1,3,3.0,3.0,0.0,3,3
3423,3,3,2,1.4,2.9,1.4123,1.0,0.5009078857434768,1,3,3.0,3.0,0.0,3,3
3424,3,3,2,1.5,1.5,2.0584,2.0,0.23449827291474876,2,3,3.0,3.0,0.0,3,3
3425,3,3,2,1.5,1.6,2.0412,2.0,0.19875250941812025,2,3,3.0,3.0,0.0,3,3
3426,3,3,2,1.5,1.7,2.0303,2.0,0.1714115223664967,2,3,3.0,3.0,0.0,3,3
3427,3,3,2,1.5,1.8,2.022,2.0,0.14668333238647124,2,3,3.0,3.0,0.0,3,3
3428,3,3,2,1.5,1.9,2.0135,2.0,0.11540255629751016,2,3,3.0,3.0,0.0,3,3
3429,3,3,2,1.5,2.0,2.0123,2.0,0.11022118671108563,2,3,3.0,3.0,0.0,3,3
3430,3,3,2,1.5,2.1,1.8943,2.0,0.33245677914580113,1,3,3.0,3.0,0.0,3,3
3431,3,3,2,1.5,2.2,1.7886,2.0,0.4269777980176487,1,3,3.0,3.0,0.0,3,3
3432,3,3,2,1.5,2.3,1.7014,2.0,0.4690821250058459,1,3,3.0,3.0,0.0,3,3
3433,3,3,2,1.5,2.4,1.6253,2.0,0.4926458261266404,1,3,3.0,3.0,0.0,3,3
3434,3,3,2,1.5,2.5,1.5726,2.0,0.5056967866221813,1,3,3.0,3.0,0.0,3,3
3435,3,3,2,1.5,2.6,1.512,2.0,0.5064148497032843,1,3,3.0,3.0,0.0,3,3
3436,3,3,2,1.5,2.7,1.4592,1.0,0.504118398791395,1,3,3.0,3.0,0.0,3,3
3437,3,3,2,1.5,2.8,1.431,1.0,0.5000389984791186,1,3,3.0,3.0,0.0,3,3
3438,3,3,2,1.5,2.9000000000000004,1.393,1.0,0.49188514919643594,1,3,3.0,3.0,0.0,3,3
3439,3,3,2,1.5,3.0,1.3558,1.0,0.4827073233337153,1,3,3.0,3.0,0.0,3,3
3440,3,3,2,1.5999999999999999,1.5999999999999999,2.0242,2.0,0.15366964566888286,2,3,3.0,3.0,0.0,3,3
3441,3,3,2,1.5999999999999999,1.7,2.0149,2.0,0.12115275481803953,2,3,3.0,3.0,0.0,3,3
3442,3,3,2,1.5999999999999999,1.7999999999999998,2.0115,2.0,0.1066196510967842,2,3,3.0,3.0,0.0,3,3
3443,3,3,2,1.5999999999999999,1.9,2.0084,2.0,0.09126576576131931,2,3,3.0,3.0,0.0,3,3
3444,3,3,2,1.5999999999999999,2.0,2.0059,2.0,0.07658452846365252,2,3,3.0,3.0,0.0,3,3
3445,3,3,2,1.5999999999999999,2.0999999999999996,1.8753,2.0,0.34691484545922796,1,3,3.0,3.0,0.0,3,3
3446,3,3,2,1.5999999999999999,2.2,1.7622,2.0,0.4336486596312734,1,3,3.0,3.0,0.0,3,3
3447,3,3,2,1.5999999999999999,2.3,1.6814,2.0,0.4714806888940415,1,3,3.0,3.0,0.0,3,3
3448,3,3,2,1.5999999999999999,2.4,1.6161,2.0,0.48961289811441855,1,3,3.0,3.0,0.0,3,3
3449,3,3,2,1.5999999999999999,2.5,1.5397,2.0,0.5026170609917654,1,3,3.0,3.0,0.0,3,3
3450,3,3,2,1.5999999999999999,2.5999999999999996,1.4898,1.0,0.5026887307270772,1,3,3.0,3.0,0.0,3,3
3451,3,3,2,1.5999999999999999,2.7,1.4423,1.0,0.49947042955514387,1,3,3.0,3.0,0.0,3,3
3452,3,3,2,1.5999999999999999,2.8,1.4057,1.0,0.4932621108497996,1,3,3.0,3.0,0.0,3,3
3453,3,3,2,1.5999999999999999,2.9,1.3629,1.0,0.48228994391340985,1,3,3.0,3.0,0.0,3,3
3454,3,3,2,1.5999999999999999,3.0,1.3355,1.0,0.47406724206593315,1,3,3.0,3.0,0.0,3,3
3455,3,3,2,1.5999999999999999,3.0999999999999996,1.3138,1.0,0.46640064322425623,1,3,3.0,3.0,0.0,3,3
3456,3,3,2,1.7,1.7,2.0068,2.0,0.08218126307133518,2,3,3.0,3.0,0.0,3,3
3457,3,3,2,1.7,1.8,2.0053,2.0,0.07260791967822795,2,3,3.0,3.0,0.0,3,3
3458,3,3,2,1.7,1.9,2.0033,2.0,0.05735076285456018,2,3,3.0,3.0,0.0,3,3
3459,3,3,2,1.7,2.0,2.0034,2.0,0.05821030836544332,2,3,3.0,3.0,0.0,3,3
3460,3,3,2,1.7,2.1,1.8638,2.0,0.35049901569048664,1,3,3.0,3.0,0.0,3,3
3461,3,3,2,1.7,2.2,1.7512,2.0,0.4348546423806465,1,3,3.0,3.0,0.0,3,3
3462,3,3,2,1.7,2.3,1.6575,2.0,0.4776962947312863,1,3,3.0,3.0,0.0,3,3
3463,3,3,2,1.7,2.4,1.5881,2.0,0.49298923923347454,1,3,3.0,3.0,0.0,3,3
3464,3,3,2,1.7,2.5,1.5274,2.0,0.5020450577388448,1,3,3.0,3.0,0.0,3,3
3465,3,3,2,1.7,2.6,1.4739,1.0,0.5005185211358318,1,3,3.0,3.0,0.0,3,3
3466,3,3,2,1.7,2.7,1.4292,1.0,0.4961727118655358,1,3,3.0,3.0,0.0,3,3
3467,3,3,2,1.7,2.8,1.3758,1.0,0.4857719217904634,1,3,3.0,3.0,0.0,3,3
3468,3,3,2,1.7,2.9000000000000004,1.357,1.0,0.47974055488357453,1,3,3.0,3.0,0.0,3,3
3469,3,3,2,1.7,3.0,1.3123,1.0,0.46364718267234195,1,3,3.0,3.0,0.0,3,3
3470,3,3,2,1.7,3.1,1.2962,1.0,0.4570181178027848,1,3,3.0,3.0,0.0,3,3
3471,3,3,2,1.7,3.2,1.2755,1.0,0.44721331599137343,1,3,3.0,3.0,0.0,3,3
3472,3,3,2,1.8,1.8,2.0025,2.0,0.04993746088859544,2,3,3.0,3.0,0.0,3,3
3473,3,3,2,1.8,1.9000000000000001,2.0012,2.0,0.03462022530255978,2,3,3.0,3.0,0.0,3,3
3474,3,3,2,1.8,2.0,2.001,2.0,0.03160696125855822,2,3,3.0,3.0,0.0,3,3
3475,3,3,2,1.8,2.1,1.8461,2.0,0.36223582097854434,1,3,3.0,3.0,0.0,3,3
3476,3,3,2,1.8,2.2,1.7374,2.0,0.4414082464114145,1,3,3.0,3.0,0.0,3,3
3477,3,3,2,1.8,2.3,1.6408,2.0,0.480598959632665,1,3,3.0,3.0,0.0,3,3
3478,3,3,2,1.8,2.4000000000000004,1.5624,2.0,0.4974999899497487,1,3,3.0,3.0,0.0,3,3
3479,3,3,2,1.8,2.5,1.5016,2.0,0.50039728216688,1,3,3.0,3.0,0.0,3,3
3480,3,3,2,1.8,2.6,1.4414,1.0,0.496755513306093,1,3,3.0,3.0,0.0,3,3
3481,3,3,2,1.8,2.7,1.4025,1.0,0.4910129835350589,1,3,3.0,3.0,0.0,3,3
3482,3,3,2,1.8,2.8,1.3703,1.0,0.4828849863062632,1,2,3.0,3.0,0.0,3,3
3483,3,3,2,1.8,2.9000000000000004,1.3215,1.0,0.46726625172378977,1,3,3.0,3.0,0.0,3,3
3484,3,3,2,1.8,3.0,1.296,1.0,0.45649096376598747,1,2,3.0,3.0,0.0,3,3
3485,3,3,2,1.8,3.1,1.2738,1.0,0.44590756889741173,1,2,3.0,3.0,0.0,3,3
3486,3,3,2,1.8,3.2,1.2501,1.0,0.43330126932655066,1,3,3.0,3.0,0.0,3,3
3487,3,3,2,1.8,3.3,1.2313,1.0,0.4216637404378043,1,2,3.0,3.0,0.0,3,3
3488,3,3,2,1.9,1.9,2.0001,2.0,0.009999499987499378,2,3,3.0,3.0,0.0,3,3
3489,3,3,2,1.9,2.0,2.0,2.0,0.0,2,2,3.0,3.0,0.0,3,3
3490,3,3,2,1.9,2.1,1.8412,2.0,0.3657629833649108,1,3,3.0,3.0,0.0,3,3
3491,3,3,2,1.9,2.2,1.7133,2.0,0.45222020078718295,1,2,3.0,3.0,0.0,3,3
3492,3,3,2,1.9,2.3,1.6087,2.0,0.4882461571789377,1,3,3.0,3.0,0.0,3,3
3493,3,3,2,1.9,2.4,1.538,2.0,0.49875444860171425,1,3,3.0,3.0,0.0,3,3
3494,3,3,2,1.9,2.5,1.4735,1.0,0.4992972561510828,1,2,3.0,3.0,0.0,3,3
3495,3,3,2,1.9,2.6,1.4212,1.0,0.4937515164533674,1,2,3.0,3.0,0.0,3,3
3496,3,3,2,1.9,2.7,1.373,1.0,0.48360210917654195,1,2,3.0,3.0,0.0,3,3
3497,3,3,2,1.9,2.8,1.3318,1.0,0.4708595969076132,1,2,3.0,3.0,0.0,3,3
3498,3,3,2,1.9,2.9,1.3052,1.0,0.46049208462252633,1,2,3.0,3.0,0.0,3,3
3499,3,3,2,1.9,3.0,1.2744,1.0,0.4462114297056946,1,2,3.0,3.0,0.0,3,3
3500,3,3,2,1.9,3.1,1.2528,1.0,0.4346172569054294,1,2,3.0,3.0,0.0,3,3
3501,3,3,2,1.9,3.2,1.2305,1.0,0.421152881979929,1,2,3.0,3.0,0.0,3,3
3502,3,3,2,1.9,3.3,1.2086,1.0,0.40630781434769375,1,2,3.0,3.0,0.0,3,3
3503,3,3,2,1.9,3.4,1.191,1.0,0.3933433614540863,1,3,3.0,3.0,0.0,3,3
3504,3,3,2,2.0,2.0,2.0,2.0,0.0,2,2,3.0,3.0,0.0,3,3
3505,3,3,2,2.0,2.1,1.8271,2.0,0.3781607991317979,1,2,3.0,3.0,0.0,3,3
3506,3,3,2,2.0,2.2,1.7015,2.0,0.4575999890734264,1,2,3.0,3.0,0.0,3,3
3507,3,3,2,2.0,2.3,1.5961,2.0,0.49067788823218844,1,2,3.0,3.0,0.0,3,3
3508,3,3,2,2.0,2.4,1.5133,2.0,0.49982307869885323,1,2,3.0,3.0,0.0,3,3
3509,3,3,2,2.0,2.5,1.4491,1.0,0.4974024426960527,1,2,3.0,3.0,0.0,3,3
3510,3,3,2,2.0,2.6,1.3872,1.0,0.48711000810905125,1,2,3.0,3.0,0.0,3,3
3511,3,3,2,2.0,2.7,1.346,1.0,0.47569317842491704,1,2,3.0,3.0,0.0,3,3
3512,3,3,2,2.0,2.8,1.3108,1.0,0.4628210885428623,1,2,3.0,3.0,0.0,3,3
3513,3,3,2,2.0,2.9,1.2785,1.0,0.44826080578163424,1,2,3.0,3.0,0.0,3,3
3514,3,3,2,2.0,3.0,1.241,1.0,0.4276903085177404,1,2,3.0,3.0,0.0,3,3
3515,3,3,2,2.0,3.1,1.237,1.0,0.4252422838806132,1,2,3.0,3.0,0.0,3,3
3516,3,3,2,2.0,3.2,1.2071,1.0,0.4052278248096989,1,2,3.0,3.0,0.0,3,3
3517,3,3,2,2.0,3.3,1.1855,1.0,0.38870264984947045,1,2,3.0,3.0,0.0,3,3
3518,3,3,2,2.0,3.4000000000000004,1.1814,1.0,0.385349244192849,1,2,3.0,3.0,0.0,3,3
3519,3,3,2,2.0,3.5,1.1654,1.0,0.3715411686475673,1,2,3.0,3.0,0.0,3,3
3520,3,3,2,0.1,0.1,15.6601,14.0,8.1345170717136,3,86,3.0,3.0,0.0,3,3
3521,3,3,2,0.1,0.2,9.0898,8.0,4.3333746618542,3,38,3.0,3.0,0.0,3,3
3522,3,3,2,0.1,0.30000000000000004,6.8283,6.0,2.97193861141175,3,28,3.0,3.0,0.0,3,3
3523,3,3,2,0.1,0.4,5.7944,5.0,2.3170085541490777,3,21,3.0,3.0,0.0,3,3
3524,3,3,2,0.1,0.5,5.1003,5.0,1.8753239480153823,3,17,3.0,3.0,0.0,3,3
3525,3,3,2,0.1,0.6,4.6907,4.0,1.592806802471662,3,17,3.0,3.0,0.0,3,3
3526,3,3,2,0.1,0.7000000000000001,4.3698,4.0,1.393860810841599,3,15,3.0,3.0,0.0,3,3
3527,3,3,2,0.1,0.8,4.1716,4.0,1.2979805237367779,3,14,3.0,3.0,0.0,3,3
3528,3,3,2,0.1,0.9,4.0067,4.0,1.1533668583759462,3,13,3.0,3.0,0.0,3,3
3529,3,3,2,0.1,1.0,3.8655,4.0,1.0543290520515878,3,11,3.0,3.0,0.0,3,3
3530,3,3,2,0.1,1.1,3.4682,3.0,1.066671814570911,2,12,3.0,3.0,0.0,3,3
3531,3,3,2,0.1,1.2000000000000002,3.1812,3.0,1.0227250656945883,2,8,3.0,3.0,0.0,3,3
3532,3,3,2,0.1,1.3000000000000003,2.9761,3.0,0.9753608511725289,2,9,3.0,3.0,0.0,3,3
3533,3,3,2,0.1,1.4000000000000001,2.8142,3.0,0.9108668179267484,2,8,3.0,3.0,0.0,3,3
3534,3,3,2,0.1,1.5000000000000002,2.6909,2.0,0.8499159899660671,2,8,3.0,3.0,0.0,3,3
3535,3,3,2,0.1,1.6,2.598,2.0,0.8032409352118455,2,8,3.0,3.0,0.0,3,3
3536,3,3,2,0.2,0.2,8.3672,8.0,3.8335837228368965,3,30,3.0,3.0,0.0,3,3
3537,3,3,2,0.2,0.30000000000000004,6.372,6.0,2.6936250667084316,3,32,3.0,3.0,0.0,3,3
3538,3,3,2,0.2,0.4,5.4179,5.0,2.0684921053753142,3,18,3.0,3.0,0.0,3,3
3539,3,3,2,0.2,0.5,4.8507,4.0,1.7164525947430067,3,16,3.0,3.0,0.0,3,3
3540,3,3,2,0.2,0.6000000000000001,4.4701,4.0,1.4671421164972398,3,17,3.0,3.0,0.0,3,3
3541,3,3,2,0.2,0.7,4.198,4.0,1.2779655707412465,3,13,3.0,3.0,0.0,3,3
3542,3,3,2,0.2,0.8,3.9928,4.0,1.1555726545743457,3,12,3.0,3.0,0.0,3,3
3543,3,3,2,0.2,0.9000000000000001,3.8414,4.0,1.0499743044474947,3,11,3.0,3.0,0.0,3,3
3544,3,3,2,0.2,1.0,3.7344,3.0,0.9446992325602895,3,10,3.0,3.0,0.0,3,3
3545,3,3,2,0.2,1.1,3.3797,3.0,1.0074363056789248,2,13,3.0,3.0,0.0,3,3
3546,3,3,2,0.2,1.2,3.0923,3.0,0.9593647429419115,2,10,3.0,3.0,0.0,3,3
3547,3,3,2,0.2,1.3,2.8971,3.0,0.9160303433838861,2,12,3.0,3.0,0.0,3,3
3548,3,3,2,0.2,1.4000000000000001,2.744,3.0,0.854320782844477,2,9,3.0,3.0,0.0,3,3
3549,3,3,2,0.2,1.5,2.6315,2.0,0.8000673409157506,2,7,3.0,3.0,0.0,3,3
3550,3,3,2,0.2,1.6,2.5457,2.0,0.7466669337797142,2,7,3.0,3.0,0.0,3,3
3551,3,3,2,0.2,1.7,2.4816,2.0,0.7020409104888403,2,7,3.0,3.0,0.0,3,3
3552,3,3,2,0.3,0.3,5.9215,5.0,2.4055223445231184,3,23,3.0,3.0,0.0,3,3
3553,3,3,2,0.3,0.4,5.0369,5.0,1.8756701175846462,3,16,3.0,3.0,0.0,3,3
3554,3,3,2,0.3,0.5,4.572,4.0,1.5336935808693992,3,14,3.0,3.0,0.0,3,3
3555,3,3,2,0.3,0.6000000000000001,4.2188,4.0,1.3189869445904308,3,13,3.0,3.0,0.0,3,3
3556,3,3,2,0.3,0.7,3.982,4.0,1.1467676312139263,3,11,3.0,3.0,0.0,3,3
3557,3,3,2,0.3,0.8,3.8207,4.0,1.0385333456370094,3,12,3.0,3.0,0.0,3,3
3558,3,3,2,0.3,0.9000000000000001,3.7178,3.0,0.9482421420713172,3,12,3.0,3.0,0.0,3,3
3559,3,3,2,0.3,1.0,3.6156,3.0,0.855123757125248,3,10,3.0,3.0,0.0,3,3
3560,3,3,2,0.3,1.1,3.2386,3.0,0.9182973592469926,2,9,3.0,3.0,0.0,3,3
3561,3,3,2,0.3,1.2,3.0093,3.0,0.891859579754571,2,9,3.0,3.0,0.0,3,3
3562,3,3,2,0.3,1.3,2.8122,3.0,0.8470721102716108,2,8,3.0,3.0,0.0,3,3
3563,3,3,2,0.3,1.4000000000000001,2.6902,3.0,0.8010143319566759,2,8,3.0,3.0,0.0,3,3
3564,3,3,2,0.3,1.5000000000000002,2.5651,2.0,0.7458967689968901,2,8,3.0,3.0,0.0,3,3
3565,3,3,2,0.3,1.6,2.4805,2.0,0.6952839348064933,2,8,3.0,3.0,0.0,3,3
3566,3,3,2,0.3,1.7000000000000002,2.4131,2.0,0.6501141361330333,2,7,3.0,3.0,0.0,3,3
3567,3,3,2,0.3,1.8,2.3538,2.0,0.6008540255336565,2,7,3.0,3.0,0.0,3,3
3568,3,3,2,0.4,0.4,4.7058,4.0,1.6279577267238852,3,16,3.0,3.0,0.0,3,3
3569,3,3,2,0.4,0.5,4.2791,4.0,1.3515188455955764,3,12,3.0,3.0,0.0,3,3
3570,3,3,2,0.4,0.6000000000000001,3.999,4.0,1.1528221892382189,3,12,3.0,3.0,0.0,3,3
3571,3,3,2,0.4,0.7000000000000001,3.8033,4.0,0.9967994331860348,3,12,3.0,3.0,0.0,3,3
3572,3,3,2,0.4,0.8,3.6599,3.0,0.9035662620970307,3,10,3.0,3.0,0.0,3,3
3573,3,3,2,0.4,0.9,3.5646,3.0,0.81475569344436,3,10,3.0,3.0,0.0,3,3
3574,3,3,2,0.4,1.0,3.5037,3.0,0.7637972964078885,3,8,3.0,3.0,0.0,3,3
3575,3,3,2,0.4,1.1,3.1615,3.0,0.8388192594355472,2,9,3.0,3.0,0.0,3,3
3576,3,3,2,0.4,1.2000000000000002,2.9138,3.0,0.8181500840310414,2,9,3.0,3.0,0.0,3,3
3577,3,3,2,0.4,1.3,2.7369,3.0,0.7921353356592548,2,8,3.0,3.0,0.0,3,3
3578,3,3,2,0.4,1.4,2.5977,2.0,0.7280485629406873,2,7,3.0,3.0,0.0,3,3
3579,3,3,2,0.4,1.5,2.5035,2.0,0.6897736947724232,2,7,3.0,3.0,0.0,3,3
3580,3,3,2,0.4,1.6,2.4263,2.0,0.6451110834577252,2,6,3.0,3.0,0.0,3,3
3581,3,3,2,0.4,1.7000000000000002,2.3621,2.0,0.6016507209336659,2,7,3.0,3.0,0.0,3,3
3582,3,3,2,0.4,1.8000000000000003,2.3189,2.0,0.5704408733602458,2,6,3.0,3.0,0.0,3,3
3583,3,3,2,0.4,1.9,2.2729,2.0,0.5259520795661902,2,6,3.0,3.0,0.0,3,3
3584,3,3,2,0.5,0.5,3.9977,4.0,1.155116751674912,3,12,3.0,3.0,0.0,3,3
3585,3,3,2,0.5,0.6,3.7744,3.0,0.9887894821447081,3,10,3.0,3.0,0.0,3,3
3586,3,3,2,0.5,0.7,3.6412,3.0,0.8786709054020168,3,11,3.0,3.0,0.0,3,3
3587,3,3,2,0.5,0.8,3.5262,3.0,0.7910205812745962,3,9,3.0,3.0,0.0,3,3
3588,3,3,2,0.5,0.9,3.4393,3.0,0.7036444485675987,3,8,3.0,3.0,0.0,3,3
3589,3,3,2,0.5,1.0,3.3759,3.0,0.6485361902006703,3,9,3.0,3.0,0.0,3,3
3590,3,3,2,0.5,1.1,3.0357,3.0,0.7479475315822628,2,7,3.0,3.0,0.0,3,3
3591,3,3,2,0.5,1.2000000000000002,2.823,3.0,0.7487796738694235,2,8,3.0,3.0,0.0,3,3
3592,3,3,2,0.5,1.3,2.6549,3.0,0.7202818823210814,2,7,3.0,3.0,0.0,3,3
3593,3,3,2,0.5,1.4,2.5289,2.0,0.6697497965658519,2,6,3.0,3.0,0.0,3,3
3594,3,3,2,0.5,1.5,2.4349,2.0,0.6276639148461539,2,7,3.0,3.0,0.0,3,3
3595,3,3,2,0.5,1.6,2.3518,2.0,0.5741400177657014,2,6,3.0,3.0,0.0,3,3
3596,3,3,2,0.5,1.7000000000000002,2.3121,2.0,0.5439610188239594,2,6,3.0,3.0,0.0,3,3
3597,3,3,2,0.5,1.8,2.2648,2.0,0.5138880812005665,2,6,3.0,3.0,0.0,3,3
3598,3,3,2,0.5,1.9000000000000001,2.2283,2.0,0.4743196285206843,2,6,3.0,3.0,0.0,3,3
3599,3,3,2,0.5,2.0,2.1935,2.0,0.44526144005516577,2,6,3.0,3.0,0.0,3,3
3600,3,3,2,0.6,0.6,3.5865,3.0,0.8387596497209435,3,9,3.0,3.0,0.0,3,3
3601,3,3,2,0.6,0.7,3.4493,3.0,0.720159364307651,3,9,3.0,3.0,0.0,3,3
3602,3,3,2,0.6,0.8,3.3838,3.0,0.6617382866360386,3,8,3.0,3.0,0.0,3,3
3603,3,3,2,0.6,0.9,3.307,3.0,0.5792676410779389,3,8,3.0,3.0,0.0,3,3
3604,3,3,2,0.6,1.0,3.2808,3.0,0.5533094613324446,3,8,3.0,3.0,0.0,3,3
3605,3,3,2,0.6,1.1,2.9487,3.0,0.6753282979410828,2,8,3.0,3.0,0.0,3,3
3606,3,3,2,0.6,1.2000000000000002,2.7368,3.0,0.6747783043340976,2,6,3.0,3.0,0.0,3,3
3607,3,3,2,0.6,1.3,2.5837,3.0,0.6566538738178584,2,7,3.0,3.0,0.0,3,3
3608,3,3,2,0.6,1.4,2.4603,2.0,0.6097736547277195,2,6,3.0,3.0,0.0,3,3
3609,3,3,2,0.6,1.5,2.3759,2.0,0.5799993017237176,2,6,3.0,3.0,0.0,3,3
3610,3,3,2,0.6,1.6,2.3175,2.0,0.5404569825619796,2,6,3.0,3.0,0.0,3,3
3611,3,3,2,0.6,1.7000000000000002,2.2637,2.0,0.49513867754397856,2,6,3.0,3.0,0.0,3,3
3612,3,3,2,0.6,1.8000000000000003,2.2227,2.0,0.46163265699038236,2,5,3.0,3.0,0.0,3,3
3613,3,3,2,0.6,1.9,2.1923,2.0,0.431648827173201,2,5,3.0,3.0,0.0,3,3
3614,3,3,2,0.6,2.0,2.161,2.0,0.3945617822344176,2,5,3.0,3.0,0.0,3,3
3615,3,3,2,0.6,2.1,2.0597,2.0,0.4803497788070689,1,5,3.0,3.0,0.0,3,3
3616,3,3,2,0.7,0.7,3.2996,3.0,0.5657206377709761,3,7,3.0,3.0,0.0,3,3
3617,3,3,2,0.7,0.7999999999999999,3.2403,3.0,0.5071054229644956,3,7,3.0,3.0,0.0,3,3
3618,3,3,2,0.7,0.8999999999999999,3.207,3.0,0.4679220020473498,3,7,3.0,3.0,0.0,3,3
3619,3,3,2,0.7,1.0,3.1692,3.0,0.42587716538927045,3,7,3.0,3.0,0.0,3,3
3620,3,3,2,0.7,1.1,2.8509,3.0,0.5920043834297175,2,6,3.0,3.0,0.0,3,3
3621,3,3,2,0.7,1.2,2.6443,3.0,0.6183668086176684,2,6,3.0,3.0,0.0,3,3
3622,3,3,2,0.7,1.3,2.5104,2.0,0.5923612411358461,2,6,3.0,3.0,0.0,3,3
3623,3,3,2,0.7,1.4,2.3972,2.0,0.5532017353551957,2,5,3.0,3.0,0.0,3,3
3624,3,3,2,0.7,1.5,2.3187,2.0,0.5166529879909725,2,5,3.0,3.0,0.0,3,3
3625,3,3,2,0.7,1.6,2.2627,2.0,0.4775863377442868,2,5,3.0,3.0,0.0,3,3
3626,3,3,2,0.7,1.7,2.2185,2.0,0.44805998482346093,2,5,3.0,3.0,0.0,3,3
3627,3,3,2,0.7,1.8,2.1856,2.0,0.4129801932296511,2,5,3.0,3.0,0.0,3,3
3628,3,3,2,0.7,1.9000000000000001,2.1559,2.0,0.38496128376760175,2,5,3.0,3.0,0.0,3,3
3629,3,3,2,0.7,2.0,2.1284,2.0,0.3528646199323474,2,5,3.0,3.0,0.0,3,3
3630,3,3,2,0.7,2.1,2.0257,2.0,0.43708066761182657,1,5,3.0,3.0,0.0,3,3
3631,3,3,2,0.7,2.2,1.9444,2.0,0.5046866750767252,1,5,3.0,3.0,0.0,3,3
3632,3,3,2,0.7999999999999999,0.7999999999999999,3.1263,3.0,0.361867807355117,3,7,3.0,3.0,0.0,3,3
3633,3,3,2,0.7999999999999999,0.8999999999999999,3.0984,3.0,0.32329157118613533,3,7,3.0,3.0,0.0,3,3
3634,3,3,2,0.7999999999999999,1.0,3.0838,3.0,0.28978881966011044,3,6,3.0,3.0,0.0,3,3
3635,3,3,2,0.7999999999999999,1.1,2.7814,3.0,0.5285962920793146,2,6,3.0,3.0,0.0,3,3
3636,3,3,2,0.7999999999999999,1.2,2.5843,3.0,0.5552418482067071,2,6,3.0,3.0,0.0,3,3
3637,3,3,2,0.7999999999999999,1.2999999999999998,2.4374,2.0,0.5367320001639551,2,5,3.0,3.0,0.0,3,3
3638,3,3,2,0.7999999999999999,1.4,2.3438,2.0,0.5037872169874897,2,6,3.0,3.0,0.0,3,3
3639,3,3,2,0.7999999999999999,1.5,2.2686,2.0,0.4690991792787535,2,5,3.0,3.0,0.0,3,3
3640,3,3,2,0.7999999999999999,1.6,2.224,2.0,0.43361734282659864,2,5,3.0,3.0,0.0,3,3
3641,3,3,2,0.7999999999999999,1.7,2.1819,2.0,0.39801054006144104,2,5,3.0,3.0,0.0,3,3
3642,3,3,2,0.7999999999999999,1.7999999999999998,2.1541,2.0,0.37437039145744416,2,5,3.0,3.0,0.0,3,3
3643,3,3,2,0.7999999999999999,1.9,2.1226,2.0,0.3370003560828979,2,4,3.0,3.0,0.0,3,3
3644,3,3,2,0.7999999999999999,2.0,2.0964,2.0,0.30250130578230566,2,4,3.0,3.0,0.0,3,3
